SUBJECT_CUI,OBJECT_CUI
C0002421,C1561828
C0020404,C0026838
C0038792,C0002066
C0040989,C0751074
C0028027,C0339968
C0893761,C0241705
C0011701,C0549315
C0079856,C0021359
C0165703,C0747256
C0108139,C1384514
C0039600,C0005940
C0007537,C0339317
C0012471,C0042769
C0036442,C0006848
C0014582,C0936215
C0069392,C0030783
C0003191,C0008679
C1831828,C0276653
C0757422,C0149893
C3491971,C0151636
C0007538,C0476089
C0011705,C0024588
C2986924,C0271932
C0971579,C1276092
C1098320,C1761609
C1871526,C0343386
C0771436,C0037274
C0028116,C0085697
C4045501,C0021141
C0114771,C0423775
C0085228,C0013295
C1882065,C0010380
C0020933,C0006266
C1142738,C0028043
C0020261,C1960764
C1120386,C0221023
C1999375,C0010930
C0009262,C0006142
C0028156,C0004352
C1960121,C0206525
C0379200,C0021141
C4317244,C0035328
C3492889,C0030319
C0000545,C4510691
C0025153,C0155860
C0123931,C0010666
C0216660,C0031090
C2714632,C0751495
C0030092,C1562543
C0032375,C0013882
C0008290,C0342827
C1170000,C0011881
C0022154,C0041364
C0081876,C0024588
C0796392,C0154301
C4301236,C0687148
C4309207,C0037354
C0525678,C0034902
C0003524,C0264115
C0031507,C0021311
C0029997,C0032987
C0013015,C0282193
C0010583,C0600177
C0000981,C0031046
C0032825,C0033893
C0126174,C1720498
C0387288,C0524688
C2983876,C0004031
C0043822,C0015230
C0054120,C1321756
C1675326,C0010346
C1443650,C0275979
C2714632,C0016436
C1880735,C0038325
C0006491,C0035078
C0003641,C0341558
C0002371,C0023241
C0048038,C0011606
C0064636,C0242855
C0066418,C0151907
C0060237,C0342882
C0008425,C0013604
C0006403,C0155804
C0040975,C0029001
C0123931,C0001125
C0051607,C0085166
C0053881,C0007102
C0057605,C0002066
C1318700,C0022658
C0030032,C0038358
C0025217,C0743332
C0012757,C1527336
C0070525,C1336827
C0059752,C0008311
C0025023,C0016053
C0075432,C0205944
C5140028,C0027424
C0291140,C0015934
C0540623,C0026603
C0063322,C0019189
C0024002,C0025289
C4301607,C0339959
C0015840,C0085612
C0007257,C0085786
C0039902,C0021670
C0051809,C0014013
C0031469,C0153633
C0052772,C0040053
C0005311,C0862889
C1567753,C0271638
C0262964,C0729586
C0040615,C3241937
C0022642,C0008049
C0033399,C0271152
C0040975,C0022735
C2351042,C0040021
C2713632,C0008677
C2981308,C0274726
C0038418,C0006840
C0008283,C2733595
C0040209,C0038395
C1872427,C0024588
C0062103,C0012634
C0008405,C0348898
C0028158,C0011616
C0069739,C0153193
C0055152,C1319317
C0022209,C0007787
C0291140,C0002963
C0008845,C0009663
C0025029,C1261469
C0051113,C0015967
C5848169,C0917801
C1872427,C0276754
C0113293,C1321756
C4550368,C0006111
C0541315,C0029401
C1456821,C0025293
C0069488,C0012734
C2987648,C0026709
C0006686,C0153227
C0360714,C0026393
C4310256,C0206682
C0012702,C1134719
C4547051,C0040188
C2976303,C0272373
C0005320,C0029434
C0055775,C0010054
C0387288,C1306835
C1373120,C0038379
C0796392,C0022081
C0041942,C0036117
C0064906,C0020459
C0037111,C0008679
C0010137,C0024530
C0521941,C0042384
C4078312,C0020459
C0041920,C0155860
C1174893,C0085437
C0041014,C0021355
C0047506,C0154639
C0005098,C0162533
C0771648,C0002736
C0003158,C0027498
C0732165,C0149721
C2719767,C0342938
C0016368,C0343065
C0003286,C0040921
C0756081,C0029134
C0058445,C0403425
C0017245,C1827266
C3852217,C0153594
C0016343,C0021311
C0066522,C0007194
C0772394,C2937222
C2930762,C0011854
C1174893,C0746102
C0039623,C0011636
C0005025,C0016053
C0028066,C0014175
C0040377,C0267055
C4086895,C0339959
C0376160,C0406317
C0076891,C0033845
C0085149,C4687714
C0005117,C0036472
C0616274,C0015371
C0022209,C0023786
C0302583,C0019187
C0037533,C0581392
C0074493,C0036262
C4045491,C0013371
C0053229,C0036992
C1443650,C1260911
C0029309,C0011616
C4064080,C0006111
C0017970,C0577709
C0028351,C0020630
C2348593,C0001403
C0014479,C1761609
C2714681,C0264115
C0038687,C0040460
C0302583,C0553580
C0039840,C0025218
C0603972,C0678222
C0012191,C5392833
C0032613,C0019212
C0963839,C0029453
C0031923,C0033581
C1145760,C0019348
C0031507,C0206178
C0040373,C0023283
C2350866,C0340970
C0071839,C0162311
C0018312,C0043144
C1579373,C0023885
C2183766,C0006142
C0733758,C0006142
C1872427,C4708167
C0012132,C0004604
C2826065,C0026948
C3713057,C0271429
C0245109,C1961099
C0039468,C0015967
C0024476,C0085656
C4033631,C0014013
C0040209,C3163939
C0003968,C0032371
C3653122,C0024440
C0065295,C0027726
C0060400,C0085786
C3181682,C1275684
C0053792,C4708695
C4082411,C1608973
C0015021,C0042029
C0005059,C0029401
C0035608,C0014175
C0036557,C0270736
C0012066,C0033777
C1254351,C0003850
C0051691,C3163899
C0033254,C0040425
C0056391,C0581392
C0003620,C1275684
C0025387,C0400877
C0756085,C0206682
C0051809,C0221406
C0118168,C0272322
C0022154,C0014742
C0006491,C0149721
C0040108,C0027773
C0045212,C0036508
C2936870,C4275067
C0379200,C0259799
C1882065,C0034067
C2364481,C0003950
C0057144,C0011334
C0042210,C0041909
C0076653,C0237963
C0123091,C0151636
C0027353,C0002171
C0126789,C0002994
C0034272,C0023461
C2744790,C2973725
C0766326,C0025637
C0057258,C0221154
C0025872,C0596170
C0008318,C0013384
C1101838,C0276688
C1142985,C0750979
C0935929,C0040259
C0063584,C1260710
C0056732,C0267436
C0006050,C0023343
C0014432,C0040252
C0032601,C0153633
C0040610,C0155440
C0021734,C0035344
C1579268,C0270846
C0024002,C0276587
C0014987,C0553576
C0073076,C0235267
C0218986,C0023461
C4524703,C0014836
C0020261,C0024198
C0065199,C0006666
C0012125,C0259799
C4694273,C0342731
C4726929,C0019357
C2699179,C0013390
C4078312,C0157749
C0069454,C1275684
C2348248,C0006271
C0032483,C1960398
C0763530,C0011608
C4045497,C2316304
C0002260,C0020683
C0008294,C0346974
C0024476,C0393735
C0050409,C0596170
C0033607,C0042165
C0014964,C0238061
C0033215,C4303663
C0074554,C0040553
C0022245,C0022340
C4505511,C0155213
C0388088,C1527383
C0253355,C0029077
C1570906,C0021670
C0913246,C0150055
C4482908,C0085437
C0041090,C0750979
C0025242,C0340354
C0002598,C0262380
C0971579,C0154841
C0162745,C0007117
C0529793,C0751434
C0253355,C0276026
C4726900,C0272199
C0675175,C0339933
C0002475,C0018081
C1615657,C0003175
C0002333,C0042025
C0056519,C2316460
C0000981,C0022578
C0016860,C0400966
C0036581,C0038166
C0771535,C0038437
C0120726,C0345904
C4049065,C0206247
C0042866,C0025323
C0121902,C0019112
C0007546,C0524909
C0058056,C0024537
C0015879,C0014752
C0064870,C0271051
C0536495,C0233494
C0571665,C0235950
C0301304,C0024117
C3653189,C0018021
C0126177,C0035235
C0907410,C0520767
C1098320,C0221765
C0008809,C0018213
C0028365,C0456103
C0600203,C0021141
C0060234,C0023443
C0059874,C0184567
C0039840,C1282500
C0033306,C0235329
C0054201,C0027022
C0038418,C0010380
C0001962,C0006114
C4682397,C1276801
C0007737,C0150045
C0126120,C0031099
C4301236,C0347176
C0732165|6750,C0032914
C3273430,C0272325
C1608841,C0406486
C4519428,C0040015
C0008425,C0342907
C0535459,C0029408
C0209211,C0039621
C0038425,C0017574
C0037663,C1619734
C0043474,C0342907
C0065374,C0085413
C0075504,C1761609
C0060237,C0027424
C0043031,C0206062
C0069760,C0079487
C0216660,C0014518
C0962517,C0520909
C0521942,C0042487
C0021641,C0153289
C1609686,C0343532
C0028066,C0020542
C0032601,C0025202
C0246719,C0151317
C1721300,C0038379
C0003370,C0860594
C0914729,C0598608
C5433947,C0850624
C0025760,C0000809
C0050066,C0001207
C0006886,C0013922
C0023870,C0036916
C4080009,C0027497
C0599685,C2316212
C3661283,C0011849
C0039840,C0014518
C3272640,C0339573
C0377349,C0004771
C1696547,C1565489
C0012288,C0020626
C0006674,C0184567
C1675326,C0041318
C2364481,C0275793
C4519317,C0559470
C0039512,C0026918
C1257987,C0022573
C0008929,C0275555
C0032901,C0238111
C0022616,C0019112
C0041190,C0276926
C2714632,C0018802
C0028128,C0030528
C0016282,C0023890
C0009008,C0043116
C0026400,C0010043
C0020336,C0017612
C0246415,C1761609
C1832027,C0085610
C1704271,C0030305
C4301781,C0729524
C1445625,C0017605
C0074769,C4038730
C0053523,C0949083
C0027373,C0022573
C4283710,C2733595
C0132326,C0267390
C0076829,C0278139
C0074714,C3697010
C0005013,C0577709
C2935023,C0020458
C3852671,C0000786
C0054222,C0456107
C0168273,C0346421
C2744790,C0085656
C0218986,C2981142
C4080009,C0403425
C0066411,C0011880
C0256103,C0025295
C0069392,C0035243
C0072916,C0033038
C0772395,C0347950
C0012288,C0035435
C0037663,C0149782
C0065162,C0349649
C0724614,C0016412
C0038702,C0239946
C0537894,C0027947
C0050461,C0040896
C0039871,C0085437
C0039629,C3241937
C0037663,C0040560
C0963398,C0023283
C1567130,C0013371
C0052820,C0149911
C0041086,C0151317
C0108111,C0271561
C2348066,C0158266
C0013023,C0030809
C0025625,C0023283
C2742503,C0854248
C0014938,C0242362
C3490329,C0949083
C0065760,C0002792
C0128513,C0151723
C0001443,C0009773
C0058389,C0011991
C0025611,C0032994
C0042874,C0233485
C0616274,C0400966
C0062106,C0343886
C3489575,C0035220
C0034392,C4708167
C0076660,C0026764
C0025624,C0151636
C0060282,C0036472
C0042670,C0750979
C0287983,C0020179
C0052940,C0024115
C0072315,C0543822
C0022949,C0035344
C0595267,C0242379
C0055775,C0278152
C0010347,C0751964
C0077004,C0020514
C0006055,C0035585
C0527038,C0008533
C0002007,C0041976
C0020934,C0031157
C3529563,C0085159
C0020223,C4040491
C0002333,C0035412
C0913469,C0156543
C0025659,C0345468
C0003195,C0040185
C3492889,C0267436
C3273719,C0546837
C0006359,C0020514
C2825462,C0272199
C0017132,C0004943
C0075504,C0035854
C0041044,C0339498
C0037134,C0041227
C0038149,C0006666
C0287041,C0035235
C0025887,C0151740
C0080356,C0002963
C0022245,C0043208
C0002007,C0409959
C0524095,C0004364
C0078836,C0036916
C0071097,C0017661
C0003620,C0009377
C0007299,C4708088
C0165921,C0003615
C0002260,C3163805
C0042105,C0150055
C0030054,C0008582
C0016225,C0003864
C0213771,C0008312
C0008286,C0042870
C1695579,C0024115
C0719064,C0034069
C0015772,C0042974
C0034283,C1563054
C0527129,C0278140
C0002499,C0003950
C0036720,C0079744
C1998098,C0274726
C0074393,C0017612
C1268900,C0000821
C0114771,C0854328
C0013015,C0014836
C0031412,C0271568
C0010980,C0155866
C0020273,C0042029
C0663733,C0023290
C3714499,C0476089
C0008425,C0034735
C2933912,C0036916
C2698764,C0043144
C0077163,C0349506
C0004482,C0156677
C0725101,C3163899
C0377349,C1761609
C0016293,C1621958
C4045491,C1960398
C0076703,C2733595
C0732611,C1536220
C0031978,C0029878
C0301366,C0206178
C0771655,C3241937
C0016278,C4721209
C3536876,C0221154
C1176316,C0005747
C2987716,C0002171
C4050579,C0026948
C1373120,C0032797
C0025629,C0153027
C0003018,C0276725
C0039623,C0033975
C0733397,C0009768
C5222004,C0014742
C1441129,C1112709
C0026078,C0730607
C0069739,C0406317
C0877860,C0878544
C3653189,C0032371
C0065152,C0017665
C0001911,C0020541
C0060274,C0012546
C3659266,C0392445
C0059772,C0029291
C0069562,C0012734
C2986924,C0038166
C0039601,C0041472
C4056441,C0030809
C0031184,C0041364
C0595265,C0022354
C0085259,C0005684
C0006055,C0339507
C0164155,C0009088
C0006710,C0267509
C0020196,C0238462
C0169964,C0005683
C1373120,C0740441
C0001041,C0151940
C0591251,C1384514
C0304571,C0039082
C4287815,C0008526
C0038689,C0039503
C2825721,C0038463
C0035608,C0010308
C1738934,C0151740
C3714499,C2937222
C0771040,C2931187
C0009011,C0043208
C0038675,C0019099
C0733470|3439,C0018802
C3653320,C0149871
C0301374,C0152964
C0060274,C0271093
C0028978,C1960764
C0026256,C0412842
C0247025,C0041466
C0037766,C1260710
C1134659,C0376175
C0108111,C0393764
C0070585,C0149893
C0056077,C0027947
C2743630,C0573789
C0025607,C0010543
C2986924,C0014488
C0030829,C0275793
C0072980,C0002792
C0907850,C0011334
C2930789,C0024143
C0663241,C0013395
C3885614,C0746102
C1693912,C0085394
C0010523,C1275687
C0010654,C0031190
C0006280,C0153290
C0071839,C1562430
C4045494,C0242488
C0032831,C0343467
C0006675,C0242350
C0074710,C0032463
C0288672,C0347176
C1956280,C0011581
C3491162,C0005683
C3885068,C0041318
C0043474,C0005716
C0540776,C0024198
C0120107,C0271093
C3179549,C0345904
C0027866,C0272322
C1518041,C0041364
C0851344,C0037763
C0042105,C0151907
C4064080,C0003615
C2698448,C0000880
C0014938,C0032463
C0771311,C0347950
C1955474,C0234974
C4224790,C0009450
C0022625,C0085786
C1959590,C0002892
C0905464,C0235480
C0007554,C0153027
C4291409,C0206682
C0022614,C0027430
C0085174,C0006105
C4301607,C0559470
C4310440,C0041472
C0032911,C0031157
C0004906,C0020179
C3712232,C0017178
C1145760,C2937222
C0037766,C0343378
C0058445,C0032749
C0002615,C1960398
C0013090,C0559470
C0055021,C0339959
C0003374,C0238052
C0126774,C0040954
C0296800,C0275566
C0059865,C0001403
C2001525,C0008354
C0030873,C0027609
C2001856,C0035222
C0072916,C0001627
C2346970,C1261256
C0013618,C0013404
C0027444,C0029434
C0030049,C1263846
C0068483,C0001126
C0003364,C0039445
C0030032,C0235025
C0142971,C0150045
C0140610,C0023241
C0070325,C0343402
C0012968,C0405580
C0028902,C0020461
C4224790,C0026769
C0018305,C0034155
C0042874,C0221023
C3529928,C0001261
C0029983,C0016665
C2825622,C0004364
C0936148,C0004943
C0085297,C0013264
C1700695,C0013537
C3852684,C2936781
C0116074,C0038363
C0018305,C0024449
C0005304,C0042024
C0085154,C0042164
C0242708,C0018133
C0059506,C0007115
C0016368,C0600260
C0043031,C0085394
C0041249,C0269050
C0022635,C0856695
C0117996,C0406486
C0003968,C0038395
C0353697,C0032533
C3714499,C0029443
C0299792,C0004153
C1533126,C0278140
C1998098,C0423673
C0040165,C0008049
C0076275,C0042133
C0040610,C0011269
C0058831,C0086445
C0039542,C0013428
C0165921,C0220994
C0018988,C0027145
C0013090,C0020630
C0012522,C0520775
C0937851,C0238452
C0072315,C1263758
C0055021,C0276648
C0768119,C1444173
C1956497,C0577708
C4688747,C0008354
C0540776,C0021603
C0025631,C0020615
C0043611,C0020458
C0615823,C0009377
C3272344,C0006271
C0772056,C0595921
C0055904,C0032308
C0059668,C0949083
C0092777,C0019080
C0056562,C0269398
C0262965,C0010200
C2353244,C0009769
C4329353,C0271084
C0251504,C0276725
C0015772,C0275550
C0013547,C0276535
C0002644,C0520577
C0012522,C0238425
C0724579,C1562585
C2744960,C1269683
C3658706,C1328252
C0006050,C0035585
C3653122,C0686510
C0243449,C0242488
C0012093,C0600142
C3714572,C0006057
C2745274,C0007222
C0052820,C0026857
C1738934,C0019189
C0253563,C0026691
C0017245,C0013884
C0262965,C0025289
C0961781,C0152020
C0053526,C0007222
C0034410,C0032914
C0249529,C0036323
C0066412,C0151317
C0379135,C2363973
C0013065,C0031511
C1101838,C2717865
C0014582,C0243002
C1541483,C3839346
C0534191,C0019372
C0033209,C0036421
C0006055,C0700345
C0054670,C0033578
C1174995,C0020615
C3709760,C0276754
C0058831,C0242422
C0071143,C0001125
C0066139,C0009769
C0065870,C0041228
C0000473,C0729772
C0038317,C0002418
C4726929,C0019061
C0070709,C0019156
C0302210,C0016436
C0055775,C0016204
C5848169,C0155804
C0982327,C0004604
C3661274,C0554628
C0351000,C3661921
C0009053,C0206247
C0908935,C0241310
C5139890,C0017612
C0033607,C0085631
C0965129,C0679225
C3848532,C0042373
C0242708,C0342543
C1831796,C0678222
C0053336,C0034065
C0762662,C0002888
C0002199,C1384589
C0076703,C0751495
C0007561,C0022578
C0052762,C0030193
C1960121,C0339968
C0026078,C0024286
C0023863,C0428974
C0051809,C1561828
C0015980|3439,C0236663
C1948374,C0150045
C0003360,C0085438
C2698764,C1720498
C0035100|5972,C0233485
C0017132,C0027051
C0042646,C0036271
C4683810,C0040053
C0286079,C0020550
C0073917,C1318543
C0379881,C0012739
C2974540,C0034886
C3896940,C0396072
C0033405,C0220987
C0663241,C0003868
C1531015,C0241961
C0360172,C0030758
C3273754,C0733682
C1703334,C0009806
C0206460,C0877445
C0874161,C0238463
C0771259,C0153601
C3864824,C0039614
C4505511,C0027873
C0540694,C0040517
C0002412,C0019151
C0249458,C0278701
C0030073,C0015934
C0673966,C0040259
C0246904,C0949690
C0032825,C0588233
C0126789,C0032285
C0022245,C0242855
C3657824,C0948245
C1566826,C1260899
C0527189,C0577709
C3489748,C0035435
C0000983,C0010418
C0010192,C0022661
C2934193,C1303258
C0301366,C0035344
C0007080,C0398775
C3652612,C0034155
C1134558,C0008526
C2343589,C2717865
C0301374,C1096562
C5433947,C0011615
C0056391,C0005586
C4287804,C2239176
C0012093,C0030201
C0075783,C1261469
C0095278,C0042485
C0025042,C0520775
C1135135,C0700053
C0038702,C0010340
C0242708,C0347176
C1456821,C0878544
C0011145,C0038166
C0017797,C0221023
C1831905,C0001261
C0018312,C0348898
C1611934,C0018081
C3852217,C0412842
C0132326,C0154639
C3661450,C1274469
C2698371,C0032305
C0030071,C0029456
C0249582,C0341558
C0002083,C0042133
C0009008,C0020630
C0650607,C0235238
C0378466,C0751074
C0018988,C0027873
C0007716,C0020461
C2713008,C0856695
C0061851,C0563269
C1120386,C0004030
C0085170,C0029401
C0085208,C0025281
C1566537,C0006266
C0060201,C0021116
C1831828,C0151636
C0725101,C0013884
C0056562,C3163829
C3899947,C0033581
C0010980,C0395818
C3652699,C0011854
C0796392|7422,C0559470
C0879427,C1142276
C0282151,C0027404
C0010648,C0026769
C0008223,C0281361
C0037508,C0032285
C0003018,C0032897
C1373111,C0019572
C1872109,C0004943
C2980094,C0342527
C0012802,C0036337
C2348066,C0729772
C0772501,C0278152
C0018513,C1318973
C0053091,C0020625
C0004482,C0032897
C3652561,C0015503
C0032143,C0155877
C0025152,C0023885
C4720053,C1563054
C0007248,C0271429
C0303029,C0019196
C0050436,C0022578
C0076840,C0041318
C0029193,C0032285
C0072857,C0151740
C0028128,C0220987
C0055896,C0393772
C0077539,C0343886
C0043474,C0157749
C3489575,C2936328
C0018034,C0018889
C4301624,C0221013
C2825682,C0026691
C0013832,C0524702
C0033308,C0268108
C0054259,C0010043
C0003280,C0033845
C4720053,C0040997
C3541367,C0022104
C0040987,C0085109
C4056439,C0549398
C0070895,C0456103
C0019139,C0030759
C0074676,C0023473
C0031441,C0178416
C0165590,C0220987
C2353893,C0043116
C0077147,C0338873
C2604635,C0027022
C0851342,C0002438
C0063841,C0003175
C0011786,C0018621
C0012757,C1692886
C0672708,C0341558
C0001937,C1096063
C0042210,C3697010
C0032334,C0010674
C0041098,C0032749
C0060483,C0020651
C0851344,C0019212
C0064987,C2584877
C0051923,C0034734
C2717561,C0035309
C4726900,C0042487
C2343853,C0019080
C0056835,C0006271
C0028116,C0020502
C4309207,C0546837
C0128513,C0032460
C0011276,C2711653
C0068475,C1960764
C0039512,C1704231
C0216784,C0027796
C0754659,C0004153
C0012125,C0020514
C4044947,C0206062
C0008806,C0023052
C3490329,C1608973
C0596087,C4722085
C1882138,C0003125
C0042670,C0013595
C0030032,C1960398
C0018318,C0206141
C0071324,C0028840
C0023566,C0035243
C0023870,C0271051
C0061387,C0037195
C4519740,C0002871
C0055775,C0014877
C1311070,C0022575
C0031184,C0027092
C3272698,C0020676
C0033215,C0221023
C0017845,C0003177
C0012191,C1960639
C0906166,C0011636
C0068395,C0035328
C0039955,C0029076
C0032831,C0038454
C0006834,C2607914
C0642228,C0020538
C1948374,C0023440
C0286382,C0019243
C0251504,C0024536
C4547051,C0238052
C0055891,C0011854
C0009262,C0022951
C0001268,C0024286
C0771655,C0040156
C0092801,C1275126
C0040869,C0010418
C0074722,C0021361
C1455147,C0343337
C3852726,C2931788
C0016367,C0520777
C0663655,C0406526
C0164155,C0343833
C3537192,C0520775
C4505936,C1320547
C0075503,C0029106
C0110462,C0040954
C0002658,C0018834
C0043481,C0206525
C0108111,C0020473
C0873165,C0686068
C0063584,C4708695
C0042646,C0033038
C0027348,C0040954
C0057981,C0043117
C0907349,C0023241
C0077163,C0406482
C0006400,C0027662
C1449704,C1960639
C3848532,C0686068
C0028351,C0006852
C3896714,C0275793
C0935989,C0269398
C0065023,C0272373
C0025382,C1998329
C0001655,C0206682
C0069805,C1290886
C0008221,C0342985
C0039600,C0278152
C0022251,C1384600
C0039601,C0013922
C4688747,C0008325
C0074393,C0032914
C0005382,C0011633
C3848580,C0034362
C0145185,C0302592
C0065831,C0040264
C4720053,C1142536
C2742587,C0010930
C3852670,C0729772
C1566826,C0577708
C0071143,C0042847
C0005070,C0221154
C4550351,C0019342
C4317559,C0018213
C0020616,C0022568
C4082411,C0023440
C0389169,C0398650
C0070585,C0002994
C0011785,C0238284
C4044947,C0856169
C0039629,C0029434
C1699926,C0033860
C2717561,C0035220
C4519740,C0019655
C1121849,C0395818
C0085173,C0476089
C1881172,C0018133
C0756081,C0011608
C0058445,C0013502
C0043611,C0036202
C0874161,C0038379
C0123931,C1621958
C0796392|7422,C0677607
C0015506,C0042345
C0040879,C0153601
C0065767,C0008489
C1579410,C0022602
C0724579,C1997728
C0030080,C0153225
C0021735,C0025294
C4726677,C0039103
C0038792,C0042870
C4279599,C0085438
C0070093,C0206682
C0017718,C0018021
C0012082,C0027609
C0005578,C0085207
C0011182,C0476089
C0020273,C0008679
C0030817,C0340970
C0028351,C0040592
C0015121,C0442867
C3851350,C2973725
C0071324,C0570328
C0065199,C0002438
C0077274,C0020458
C0009053,C0872054
C0048897,C0700345
C0293359,C0008325
C0005578,C0025294
C1566826,C0854248
C0066535,C0034063
C0041038,C0017536
C0010347,C0086445
C0007550,C0009806
C0030863,C0079773
C0020789,C0274726
C0014942,C0014356
