SUBJECT_CUI,OBJECT_CUI
C0025840,C0745138
C0001465,C1504336
C0071330,C0022573
C0025382,C0040921
C0073379,C1444173
C4519728,C1720538
C0020264,C0948896
C1997549,C0341106
C0069833,C1527407
C0009316,C0153195
C0063841,C1274988
C0001443,C0275652
C0606070,C0392445
C0005098,C0004945
C0025887,C0520679
C0042679,C0001263
C0042291,C0011615
C0026457,C0037383
C0013547,C0010043
C0913469,C0151714
C0018242,C1263758
C0032831,C0268108
C0025631,C0039263
C0031412,C0269658
C0047506,C0014752
C0031507,C0007847
C0147037,C0238198
C0016374,C0524910
C0123163,C2894027
C0771311,C0022735
C1718097,C0040038
C5139676,C0007785
C0126774,C0585442
C0383429,C2887084
C0059752,C0017601
C0038418,C0393760
C0005088,C0341439
C0060276,C0011860
C0537147,C0002963
C0020811,C0272293
C0006983,C0152030
C0042397,C0027873
C2001572,C0221023
C0015491,C0001263
C0017887,C0155814
C1311070,C0220987
C2934193,C2349261
C3273719,C0001175
C0537147,C0233794
C4548848,C0149985
C0058978,C0153579
C0351000,C0016470
C0022209,C0035305
C0053523,C1306632
C2976303,C0152253
C0020789,C0019069
C2717174,C0348868
C3852920,C0236663
C0368663,C1264606
C1321596,C0010543
C0005301,C0242459
C0072225,C0006434
C0064164,C0030567
C0218640,C0024141
C2348248,C0002382
C2917359,C0016436
C1455147,C0549315
C2183766,C1562585
C4726677,C0042998
C0108938,C0042571
C0006674,C0006287
C1876226,C2316212
C0008947,C0010691
C0001367,C0024110
C0081876,C0751964
C0120107,C0032024
C0909839,C0278996
C0657912,C0017612
C0074568,C0152515
C0057626,C0158371
C2697961,C0032285
C0081876,C0949690
C0050066,C0034734
C0012383,C0021355
C3651264,C0024286
C0795712,C1562585
C4542175,C0040127
C0040108,C0036830
C0059506,C0442867
C0050409,C0345468
C4078806,C0007129
C0700546,C0020594
C0290883,C0152486
C0039865,C0021311
C0027353,C0016470
C0027679,C0549398
C0206255,C0026918
C2606637,C0339317
C0298130,C0153195
C0008405,C0850624
C0253355,C0520775
C0003166,C0017536
C0537670,C0027424
C0001937,C0011884
C0353697,C0042373
C0020268,C0740441
C3541367,C0149911
C0021658,C0009377
C1101838,C0235267
C0014963,C0949083
C0038317,C0042900
C0002403,C0008149
C0209368,C0268381
C0025854,C0030409
C0074391,C0158996
C0065175,C0011334
C0083381,C0259799
C0071074,C0023052
C0011786,C0085610
C0245194,C0034735
C0076890,C0013595
C0004599,C0085656
C3854019,C0005587
C0070895,C0242362
C0007546,C1531702
C0007257,C0405580
C0028128,C0011847
C0376607,C0031157
C0073393,C0019202
C4042342,C0268821
C2698764,C0017152
C0011145,C0154246
C0065023,C0041351
C0012022,C0024110
C0059714,C0162836
C0043822,C0278139
C0114873,C0036220
C2987648,C0019247
C0282386,C4543165
C0038761,C0005747
C0025912,C0020514
C0014025,C0002892
C1449680,C0033246
C0059623,C0022578
C0074391,C0036992
C0078811,C0022104
C0244404,C0019069
C4317155,C0206525
C0011785,C1328504
C2353951,C0042580
C1531015,C3874358
C0008290,C0010032
C0015980|3439,C0741292
C0036071,C0729772
C0071972,C0041351
C2987430,C0401160
C2604635,C1288351
C0005088,C0001175
C4329353,C0677659
C0028157,C1608973
C1956497,C0042875
C0766108,C0022951
C2930764,C0015934
C0022487,C0019880
C4519167,C0034013
C0087163,C0007131
C0732165|6750,C0085681
C0759933,C0017168
C0004609,C1264606
C0075783,C0151686
C1619966,C0220756
C0002563,C0151714
C0077004,C0024440
C4505508,C0019880
C0935929,C0022735
C0012525,C0348868
C0114873,C1719906
C0042646,C2607914
C0094813,C0281361
C0000473,C0010308
C0039865,C0038325
C0038742,C0276688
C0949665,C0036916
C0149381,C0032285
C3834170,C0153195
C0753318,C0917798
C0725101,C0025218
C4726799,C0024110
C0107994,C0342985
C0033228,C0278987
C0003445,C0009377
C0050558,C0149782
C0031453,C1272017
C1609931,C0015967
C0051113,C0004245
C0074774,C1504336
C0525227,C0007117
C0041041,C0009443
C0055339,C0041473
C0028193,C0242362
C0007561,C0272322
C3713860,C1263758
C0376560,C1562543
C3501981,C0043116
C0108342,C0038166
C0041037,C0026705
C0025644,C3163829
C0077144,C0269285
C0771436,C1997351
C3489575,C0019243
C0058415,C0206504
C0025942,C0002418
C0006466,C0041466
C3491162,C0002888
C3273807,C0269285
C4746084,C0018889
C0020196,C1292758
C0070592,C0029442
C0076804,C0018022
C0908935,C0031350
C4519118,C0085695
C2828299,C0546837
C0030863,C0007134
C0218640,C0271638
C0055152,C4708695
C0963398,C1720135
C2348308,C0259799
C0050436,C0549315
C0029193,C0035460
C1566537,C1720498
C0008736,C0347176
C0017642,C0751956
C0014563,C0472713
C4018471,C0020649
C0012191,C0024286
C0058978,C0085682
C0055711,C4543165
C0033254,C0023976
C0006886,C0016665
C3652632,C0340354
C0016343,C4543165
C0173083,C0342543
C0595267,C0013384
C0281581,C0242383
C0001367,C0033774
C3817397,C1562543
C0025605,C0220994
C3179535,C0024115
C0029105,C0270425
C1831905,C0029076
C0023607,C0002962
C0018927,C0343065
C0012066,C0035579
C1101148,C0023890
C0073917,C0153246
C0076275,C1274321
C0022642,C0238198
C2980094,C1318973
C1318700,C0041343
C1135135,C0032463
C0531483,C0043250
C0024472,C0041228
C0673966,C0024301
C0077857,C0007193
C0006864,C1961099
C0012963,C0015371
C0008223,C0024449
C3886073,C0021775
C0018061,C0030785
C0033148,C0019088
C0389169,C1282500
C1831808,C0079774
C0732165|6750,C0017152
C0008281,C0030567
C0026196,C1609535
C1874451,C0034734
C0031412,C0025007
C0017718,C0278678
C0071324,C0080203
C0025611,C0038157
C0244821,C0023895
C0244656,C0206526
C1321596,C0014179
C0031444,C0024143
C0753287,C0023283
C4042342,C2747816
C0036557,C0577690
C0006711,C0014547
C0075632,C0009768
C0015879,C0035854
C0537439,C0917801
C0062648,C0010417
C4691680,C0032302
C0040349,C0235480
C0051607,C0002963
C0054234,C0011268
C0877860,C0039685
C0000956,C0006142
C3852671,C0577708
C0051691,C4288754
C0036579,C0746102
C0006405,C0042135
C2987648,C0010308
C4086553,C0155264
C2348241,C0031190
C0530801,C0003615
C0035339,C0011849
C2604635,C0023487
C1876226,C0029878
C0085173,C1142132
C4724806,C0406326
C0003286,C0007138
C0937916,C0029408
C0028094,C0022578
C0045093,C0149985
C0042679,C0008354
C0531483,C0004352
C0005632,C0155749
C0076181,C0040262
C0537147,C0024110
C0058344,C0563269
C4505936,C0011884
C0011824,C0278678
C0006491,C0021141
C1136312,C0275665
C0216784,C0019342
C0242912,C0018133
C0058895,C0014549
C1738934,C0268821
C0012191,C0221154
C0351000,C0026987
C0717537,C0339507
C0210630,C1562029
C1999375,C0002895
C0003524,C0238425
C0031184,C0729772
C0286651,C0271693
C0022251,C0033581
C0039629,C0026691
C0079466,C0275550
C3854325,C3495559
C0018546,C3163939
C0102139,C0005283
C1722685,C1278797
C0031990,C0155804
C0053526,C0016470
C3658210,C0412850
C0165603,C0280324
C0886658,C0730285
C0982327,C0030193
C0040805,C0024535
C0073076,C0006413
C0078811,C0269658
C0053105,C0040127
C0024002,C0024117
C0002615,C0268381
C3490348,C0003872
C0004906,C0242584
C0010192,C0039614
C0053111,C0025517
C3536880,C0020476
C0013084,C0003467
C0087163,C0002963
C0033798,C0006142
C0008273,C0267509
C0056519,C1384514
C4257011,C0349649
C0877860,C1609535
C4033631,C1306835
C2316164,C0035305
C0060241,C0022575
C4042342,C0085074
C1958126,C0276226
C0007551,C0040954
C3467876,C0577708
C4043480,C0036341
C1739462,C0024534
C0368663,C0151740
C0907850,C0155877
C0066535,C0393735
C0058831,C0339959
C0008806,C0343378
C0085208,C0003969
C0036581,C0011880
C0075783,C0854211
C0024778,C0032987
C0007560,C0206526
C0123163,C0348898
C0077163,C0035220
C0016245,C0027051
C0003143,C0023434
C1144709,C0085438
C0078569,C0158996
C0046100,C0010380
C0076080,C0032290
C0663733,C0392164
C0008318,C0039445
C2974521,C0027430
C0071810,C0275652
C0054201,C0027022
C0068314,C0024117
C0245194,C0948896
C0014432,C1527407
C0025912,C0019212
C2742587,C0027796
C0000983,C0157749
C0032601,C0393772
C0005575,C0158996
C2987430,C0023381
C1506770,C0343337
C0024480,C0030446
C0050403,C0743332
C0022957,C0149893
C0013015,C1274228
C3652612,C0542269
C0123047,C0206682
C0020223,C0271790
C0010347,C0343065
C0289884,C0233494
C0034665,C2316460
C0025241,C0030920
C4475875,C0018799
C0052585,C0016665
C4045491,C0349649
C0032952,C0342731
C0055015,C0013390
C0002697,C0398650
C0038761,C0037354
C0525678,C0149871
C0393080,C0042345
C0003392,C1112709
C0023566,C0018790
C0020273,C0751074
C0020268,C0242855
C3885614,C0278139
C0008293,C0476089
C0022322,C0028754
C0732611,C0039503
C3273711,C0006848
C4055380,C0702166
C2987648,C0152072
C0065295,C0035086
C4548369,C0034886
C2986924,C1145670
C0120726,C0745138
C0770560,C0242379
C0001655,C0039263
C0021641|3630,C0011268
C4018471,C0850624
C0040349,C0010200
C0008163,C0005587
C0056077,C0087086
C4045511,C0423234
C2828245,C0155626
C0909839,C0398623
C2980074,C0729587
C0040979,C0745136
C2825721,C0042487
C0025611,C0010340
C0075429,C0005283
C0010583,C0162568
C0005310,C1562029
C0058446,C0206682
C0040372,C0032897
C0044401,C0008350
C0076705,C0398623
C4050579,C0263353
C1872427,C0338908
C0033487,C0031485
C0065834,C0030758
C0068897,C0153594
C0016245,C0152020
C0022635,C0270425
C0378482,C0233794
C0024547,C0042109
C0257685,C0238080
C0008290,C0027051
C0012522,C1261256
C0042397,C0040460
C0003641,C0276725
C0031849,C0740447
C0043481,C0343500
C0010467,C1112486
C0085173,C0858321
C0085542,C0034065
C0006886,C0023524
C0068377,C0039503
C1691209,C0017152
C0245109,C0870082
C1562292,C0235950
C3179547,C0751362
C0015491,C0276075
C1520059,C0406317
C0022251,C0232058
C0039644,C0009770
C0002272,C2242472
C0164398,C0149948
C4519118,C0011991
C0287721,C0520909
C1451502,C1960639
C0010467,C0010200
C0082608,C0006142
C0252643,C0014550
C0069392,C0348898
C1699926,C0019061
C1567130,C0854211
C1169997,C0400968
C1176316,C0011880
C0014710,C0010930
C4720053,C2711256
C0030092,C0005586
C0969589,C0001627
C0071105,C0917799
C3885063,C0276926
C4507568,C0001511
C0524095,C0008513
C0059714,C0341697
C0052865,C1096562
C0042402,C0272230
C0006711,C0085253
C0017720,C0520577
C0939237,C0023343
C0023413,C0020630
C0005740,C0022876
C4257011,C0031572
C0064582,C0275555
C0030812,C0220989
C1096768,C3241937
C0018165,C4708088
C2001856,C0030809
C0014938,C1608973
C3888064,C0025323
C0014027,C0339932
C0281666,C0006666
C0002607,C0554628
C0061328,C0270458
C0242889,C0152516
C0022322,C0014752
C0286079,C0006057
C3652852,C0020476
C0003001,C0002171
C0010592,C0238463
C0006949,C0006849
C0007555,C0559470
C0015137,C2711653
C0025815,C0338396
C0055729,C0041296
C3713958,C0019372
C0024808,C0037036
C0540623,C0009377
C0795712,C0021775
C0244713,C0041466
C0209315,C0020635
C0245519,C0524909
C0031448,C0149925
C0012132,C0023976
C0028741,C0042870
C0541155,C0011847
C0676831,C0524851
C0070592,C0271578
C0013089,C0011633
C0765538,C0004031
C0004975,C0275556
C4301607,C0011644
C0253563,C0037763
C0016377,C0231403
C0528023,C0241961
C0969589,C0019189
C0013015,C0270549
C0018165,C0345904
C0033399,C0041227
C1135132,C1142420
C1172734,C0264115
C0065180,C0024286
C0025629,C0178416
C0001268,C1135868
C0116569,C0023487
C0002658,C0035235
C0302210,C0341503
C3661450,C0039483
C1609165,C0002103
C0527038,C1827301
C0171447,C0085580
C0030095,C2937222
C0041009,C1960639
C2828299,C0022568
C0052585,C0006325
C0017720,C0006271
C0024977,C0040954
C0031444,C0043117
C0084572,C0001403
C0525005,C0003969
C1664205,C1134719
C0040987,C0271693
C0014921,C0026838
C0286382,C0346974
C0013232,C0700053
C0006710,C0149931
C0058425,C0018889
C0010961,C0023434
C0000477,C0877445
C4507568,C0032290
C0041030,C0276755
C2604307,C0033687
C0050559,C0018671
C0001962,C0421162
C0061851,C0343886
C0002199,C0221074
C0011182,C0017531
C0030800,C0011616
C0037508,C2973725
C0033228,C0271093
C0076829,C0023343
C0070620,C0398686
C0754647,C0233494
C0030800,C0577690
C0070585,C0042487
C0663448,C0155264
C2980091,C0554628
C1456821,C0036285
C0058415,C0343804
C0076703,C0014013
C0021735,C0275842
C0016225,C0027819
C0010654,C0392171
C0008290,C0027773
C0055014,C0025289
C2935023,C0029434
C0302583,C0000809
C0025644,C1274469
C0673966,C0041341
C0065841,C0349506
C0244404,C0032987
C1831828,C0012734
C0085228,C0020445
C1176415,C0276535
C0069392,C0156677
C0243237,C0220987
C0016351,C0036472
C0025147,C0007682
C0026259,C0004771
C4519536,C0159020
C0105750,C0008350
C3899947,C0013390
C0527129,C0022354
C0043603,C0016053
C0057144,C0085786
C0032143,C0032269
C0015689,C0220987
C0060825,C0002871
C0000970,C0043388
C0391001,C0149782
C0014695,C0008325
C0025677,C0342881
C0020934,C0004238
C0069590,C0700053
C0771311,C0349009
C3491331,C0023474
C0771436,C0085132
C0536495,C0162316
C0014942,C1278797
C0052940,C0678222
C0907349,C0578870
C0092777,C0020550
C0021641,C1260917
C1619962,C0002792
C0116569,C0272199
C0216231,C0005586
C0147037,C0520679
C0017725,C0019202
C0753183,C0149721
C4043101,C0162810
C0009008,C0233523
C3489764,C0543822
C1257987,C0030783
C0074493,C0472713
C0011824,C0014175
C0033743,C1384600
C2980094,C1761609
C0025638,C0702166
C0376541|2056,C2215257
C0025644,C0275566
C3501358,C0276587
C4079208,C0038013
C0031962,C0018799
C4310256,C0342543
C0537894,C1278807
C0022322,C1275687
C0042874,C0267509
C0014806,C0027819
C0001367,C0751074
C0251504,C0021092
C0076126,C0034065
C0060180,C0013428
C0007974,C0007134
C0079856,C0026769
C0073633,C0751362
C0608826,C0040921
C0076705,C0152253
C0038803,C0024536
C0031978,C2733598
C0033405,C0234925
C4724806,C0007847
C0056077,C0268108
C0032143,C0024291
C0027329,C0022661
C0672596,C0029076
C0013162,C0004771
C2742503,C0022602
C0351000,C0343402
C0027368,C0032768
C0030054,C0162627
C0065870,C0238061
C4704728,C2733598
C0040373,C0000786
C0028741,C0275555
C1453933,C1960398
C1873633,C0276088
C1532225,C0011606
C0008318,C0149704
C2697961,C0033038
C0069805,C0023343
C0071304,C0035258
C2917359,C0020676
C0600203,C0750197
C0022625,C0151970
C0072865,C0751122
C0354604,C0347176
C0525678,C0268381
C0025643,C2919522
C0768119,C0341823
C0051113,C0032302
C2982078,C0242584
C1113707,C0029401
C0015133,C1632842
C0012132,C2316304
C0003385,C0206526
C1441129,C0023479
C3489682,C0035436
C0017720,C0030499
C0003641,C0339959
C1619962,C0000814
C0010583,C0027947
C0062076,C0042165
C2746078,C0154639
C0076804,C0270846
C2973446,C0042165
C0108139,C0003969
C3501434,C0035854
C0024002,C0271084
C2586675,C0021390
C0012132,C0032302
C0025029,C0007222
C0042210,C0175167
C4550350,C0019088
C0663733,C0282488
C0040219,C0020479
C0077497,C0020683
C4519728,C0152946
C0022267,C0032994
C0608826,C1510471
C0085251,C0281361
C0003639,C2711180
C3661315,C0149782
C0027603,C0149893
C0019139,C0024305
C1134558,C0030568
C0000948,C0002963
C0030350,C0343065
C0034245,C0745136
C1691209,C0002170
C0033429,C0153240
C0907402,C0152253
C0010976,C0002895
C0008929,C0272230
C0008281,C0039082
C0040867,C0349636
C0087163,C0031069
C4550351,C1269831
C0073085,C0006267
C0053881,C0030757
C0874161,C0010340
C0041056,C0019112
C0069739,C0039621
C0010192,C3661921
C0068700,C1112209
C1562242,C0261439
C0061323,C0152020
C0113293,C1290159
C0025887,C0034735
C0077857,C0006266
C0351000,C0036117
C4049146,C0401160
C0072857,C4722085
C0002335,C0276758
C0054270,C0025289
C0877880,C0021603
C0084572,C0006848
C0023570,C0040517
C1313052,C0031154
C0246904,C0152171
C0007551,C0442867
C4078701,C0011269
C4731850,C0270549
C0020404,C0149704
C0113293,C0024291
C4542165,C0035243
C0050436,C0343804
C0026388,C0042024
C0596087,C0042514
C4049065,C0153027
C4055109,C0040553
C0052865,C0013922
C0650607,C0154830
C0028833,C0740441
C0301374,C0042165
C3490795,C0031157
C0873165,C1269831
C3537192,C1278797
C1831828,C2711256
C0073983,C0016167
C0017887,C0341558
C0036078,C0039131
C0076092,C0238052
C0005632,C0023895
C0076705,C0023052
C1619966,C0085166
C4078701,C0023895
C0027603,C0406482
C0065767,C5392833
C1609931,C0854211
C0032950,C0398686
C3489764,C0276587
C0877880,C0043117
C1367202,C0014549
C0079466,C0235267
C0021641,C0011334
C4043480,C1562430
C4033633,C0018802
C0028356,C0020501
C0025506,C0262399
C0116074,C0162836
C0053792,C0006287
C4550124,C0040261
C0070455,C0000786
C3541367,C0206247
C0541315,C0588233
C0025376,C0854328
C0969589,C0342907
C1120110,C0001261
C0022625,C0025202
C0015879,C0206526
C2930789,C0079774
C0019588,C0339507
C0015837,C0276587
C0032535,C0272373
C1137427,C0039520
C1739768,C0747256
C0078836,C0040460
C0025381,C0243001
C3864824,C0001175
C2983945,C0036916
C3489682,C0392445
C0248719,C0039685
C0007538,C1272017
C0085170,C0040185
C0039623,C1290884
C0007158,C0042487
C5139788,C0221032
C0051150,C0426639
C3834170,C0338908
C0030073,C0036690
C0302837,C0423234
C0006050,C4076057
C0211011,C0153252
C0287041,C0014358
C0001268,C3854116
C0071839,C0401149
C0071105,C0221765
C0020273,C0272230
C0543448,C0001264
C4033633,C0008325
C0531104,C0948265
C0028157,C0412850
C3658210,C0042514
C0051113,C0751964
C2001572,C0582415
C0003779,C0458219
C3179929,C0162311
C0012471,C0040592
C0175022,C0030567
C3652612,C0030920
C0297635,C0003962
C3264621,C1563054
C3661450,C0010418
C0077147,C0085652
C0030830,C0339296
C2827241,C0040185
C0009077,C0269285
C0033487,C0085394
C0020404,C0005587
C4086553,C0269285
C0360714,C0339507
C4726929,C0401149
C0662811,C0267055
C0376607,C0854215
C0064263,C0008526
C0033229,C0242459
C0953467,C0025294
C0021641,C0023487
C0007738,C1096063
C2931926,C0002395
C0120726,C0264716
C1567130,C0035328
C2717561,C0039445
C0009008,C0085649
C0302609,C0085438
C1268900,C0017536
C0060274,C0948008
C0051241,C0159020
C0010582,C2349994
C0012373,C0022735
C0754647,C0020550
C1142985,C0011581
C0094813,C0036117
C0022209,C0007115
C0025386,C0184567
C0014912,C0042164
C0038149,C0339933
C3502652,C0043117
C0012544,C0751362
C0004521,C0155880
C0303029,C0241310
C0540623,C0149523
C0040160,C1720538
C0024477,C0162565
C0010648,C0014550
C3179549,C0917798
C3492889,C0017178
C0041942,C0022081
C0021747,C0271051
C0001047,C0042345
C0075432,C0149985
C0109002,C0276653
C0064585,C0023890
C0075504,C0036285
C0717900,C0730607
C0007561,C0156677
C0065152,C0005424
C0724693,C0039103
C0771221,C0276587
C0020316,C0036508
C0028735,C0016470
C2699709,C0014488
C3899947,C0022568
C0007738,C0014550
C0008777,C0017665
C0025631,C0042847
C0254211,C0019196
C0060231,C0041472
C0526950,C0085656
C2348593,C0032987
C0050458,C0030201
C0059668,C0080274
C0245109,C0040127
C0009002,C0035439
C0058895,C0570328
C0013085,C0015503
C2930762,C0003862
C0002679,C0524909
C0717758,C0158996
C0001046,C0024623
C0011786,C0014173
C0033487,C0395818
C0092801,C0039445
C0085173,C0004153
C2346970,C0007129
C0050559,C0036472
C0672708,C0036323
C0016282,C0020635
C1260208,C0027831
C0085149,C0275550
C0034261,C0456107
C0038633,C0542269
C0025624,C0038363
C0038425,C1960398
C0173083,C0276085
C0012702,C0149782
C0164662,C0746883
C3659310,C0042165
C2931926,C0018213
C3179549,C0949083
C0005035,C0085109
C0603972,C0149925
C0001645,C0003969
C0092777,C0854248
C3711911,C0023786
C0066928,C0343378
C0007735,C1261473
C2746078,C0042029
C0005330,C0155877
C0016374,C0206062
C0000956,C0023890
C0021734,C0278678
C0376560,C0036271
C0012694,C0027609
C0162745,C0014013
C2742797,C0234133
C0913246,C0024138
C0003204,C0019163
C1520059,C0524851
C0220578,C0276089
C0025746,C0033845
C0012010,C0040261
C0030956,C0023465
C0301366,C0546999
C2346836,C0034012
C0024002,C0856695
C0014710,C1621958
C0914729,C1269831
C0023791,C0040021
C0108342,C1704272
C2825721,C0024198
C0074774,C0267919
C2607750,C0024894
C0055003,C0011881
C2586675,C0039240
C0000992,C0022658
C0058831,C0010692
C0289779,C0032460
C2717174,C0012734
C0024730,C1272826
C4746084,C0021603
C0028027,C0267963
C0003191,C0017661
C0025575,C4275067
C4482908,C0035021
C0025942,C0015934
C0037134,C0040053
C1101148,C0238217
C0006681,C0019061
C0137984,C0398650
C0108124,C0564750
C0120107,C0038013
C1570906,C0085437
C0005578,C0154830
C3661274,C2733595
C0006400,C0023487
C0012472,C0021311
C0243237,C0022116
C0038742,C2931788
C0066805,C0079773
C0065865,C0392784
C0059868,C0035328
C0052759,C0854211
C0015980|3439,C0577708
C0030956,C0001627
C3501981,C0694549
C0070325,C0162316
C0012010,C0033774
C0002371,C0264490
C3467876,C0032305
C0724579,C0041296
C0027358,C0276754
C0533545,C0034886
C0041942,C1800706
C0070709,C0038363
C0032143,C0349009
C0021641|3630,C0341558
C0085542,C0494475
C0025681,C0027873
C0600296,C0007847
C0081787,C0239946
C0003442,C0149756
C0053792,C0543822
C0076804,C0221406
C0065180,C0020514
C0038687,C0019345
C0771221,C3241937
C0729502,C0024286
C3266849,C0036992
C2930696,C0010930
C0070620,C0019156
C0012288,C0021311
C1619962,C0020538
C0040845,C0524910
C0034417,C0033975
C0076096,C0184567
C0108111,C0030757
C0002844,C0854215
C1313052,C0205944
C0007737,C3536984
C0064164,C0023827
C0053071,C0022735
C0010976,C0740391
C0528023,C0282488
C4694272,C1290159
C0071324,C0406317
C1512474,C0003175
C0064113,C0152973
C4043101,C0343402
C0002083,C0022661
C0717758,C0022081
C0003018,C0010068
C0006710,C0029104
C0017845,C0016167
C0025810,C0017178
C3273807,C0154246
C0525079,C0343401
C0069628,C0006444
C0002563,C0553580
C2828290,C0271650
C3273711,C0343532
C0082608,C1510471
C0008783,C0041648
C0050461,C0686510
C0966107,C0017601
C4550124,C0585362
C3834170,C0086227
C0011185,C0346161
C0014704,C0184567
C0033306,C0409818
C0008287,C0017601
C0004147,C0272373
C1541483,C0006309
C0076115,C0026838
C3713906,C0027497
C2350656,C1562029
C0024808,C0039503
C4547776,C0024537
C0162745,C0409959
C0055461,C0014733
C1176316,C0039263
C0354100,C0458219
C4330502,C0042373
C0010961,C0022578
C0144576,C0043250
C3653501,C0241310
C0012082,C2936328
C0877880,C0856695
C2742797,C0035457
C2353951,C0029453
C0065832,C0011847
C0063584,C2717961
C0002697,C0033578
C0073372,C0206754
C0376160,C0268124
C0002475,C0019099
C0016225,C0746102
C0039286,C2215257
C0031957,C0238644
C0036557,C0038034
C1101148,C0004771
C1302054,C0027819
C3537192,C0041909
C0003360,C0149871
C0033511,C0006266
C0007404,C0004096
C0031441,C0039103
C0962517,C0002453
C2350656,C0474368
C5435024,C0029077
C0007537,C0282193
C0025659,C0275842
C4080009,C0032460
C0020402,C1321756
C3653122,C0024586
C0009074,C1321756
C0038326,C0019088
C0016299,C0851578
C0060825,C3203356
C0753318,C0029442
C0023972,C0684275
C3661274,C0021053
C0162758,C3874358
C4086553,C0012634
C0054201,C0004030
C0005096,C0153240
C0051923,C0020473
C0012373,C0149782
C0034272,C0033774
C4045494,C0041364
C0724587,C0155440
C1445625,C0035597
C4542172,C0022081
C0086728,C1142276
C2348248,C0010930
C0772395,C1260899
C0058379,C0149966
C0165590,C4302554
C0002771,C0027708
C0065879,C0276725
C1960121,C0015934
C0016860,C0041343
C0021658,C1827266
C0113293,C0877445
C4080009,C0025293
C0016778,C1306632
C0042210,C0020649
C0074554,C0029878
C4683810,C0239946
C0540776,C0032024
C0002680,C0002726
C0541746,C0041343
C0042397,C0276088
C0001937,C0342751
C0109002,C0020428
C0085297,C0020458
C0025241,C0002895
C0041030,C0000810
C0070455,C0025218
C0008283,C0205944
C0002607,C1827266
C0288165,C1827266
C0002563,C0041912
C0055568,C0009088
C0108111,C0014358
C0304571,C0011633
C0025033,C0276587
C0018026,C0027773
C0031448,C0042135
C0286382,C1260880
C3530172,C1720538
C0020404,C0730345
C0041040,C0746102
C4086264,C0006852
C0213771,C1609535
C0051691,C0700359
C0022154,C0020619
C0023566,C0152486
C0008803,C0085656
C0009279,C1720498
C0065162,C0269398
C0015827,C1960924
C0023556,C0274726
C0028040,C0038157
C0962517,C0338873
C2744790,C0395818
C0006055,C0024198
C2825286,C0154301
C0030095,C0340354
C0002199,C0037769
C4519728,C0025202
C1831808,C0037195
C0011816,C1621958
C2973446,C0010380
C0031392,C0022660
C0167117,C0014013
C1541483,C0042133
C0043606,C0014742
C1691209,C0034069
C1831828,C0751967
C0034235,C0393760
C2604635,C0271561
C0009316,C0002418
C1882065,C4543165
C0070072,C0154731
C0025219,C0020621
C0074710,C1275317
C0061851,C0014549
C0024056,C0019163
C0163557,C0349790
C0017245,C0206247
C0006834,C0014877
C0004975,C0010200
C0041479,C0043515
C0624744,C0878773
C1527392,C0342907
C0108139,C0153601
C0674428,C1998329
C2983838,C0034734
C0017132,C2711653
C0072315,C0206178
C3266849,C0020550
C0379135,C1276092
C0304497,C0334634
C0126774,C0039240
C0937916,C1336827
C0765538,C0949083
C0129022,C0029106
C0008803,C0029408
C0038149,C0038166
C4541383,C1960764
C3177235,C0242429
C0005575,C0040592
C1098320,C0029001
C0052865,C0271429
C0354604,C0271066
C2607750,C0019342
C0012191,C3536984
C0074281,C1959799
C0012472,C0020428
C0041942,C0026961
C0377265,C0206247
C0066682,C0221032
C0123091,C0014549
C0140591,C0013882
C3651264,C0085695
C0064636,C0342907
C4746084,C0038454
C0054668,C0149516
C0040125,C0041296
C0025242,C3203356
C0010934,C0021390
C0071097,C0153227
C0001655,C0023487
C1099677,C0026838
C4542171,C0010823
C0011479,C0004610
C3642427,C0343386
C2714681,C0002892
C0033209,C0221013
C0066282,C0520767
C0017066,C0035455
C0005098,C0022081
C3273719,C0002390
C0717550,C0022573
C3886731,C0021311
C0058445,C0750979
C1120106,C0030807
C0066522,C1140680
C0002006,C1720135
C1722685,C2733595
C0287983,C0029882
C0032334,C0238463
C3852512,C1272017
C0012384,C0042870
C0039607,C0263338
C0075503,C4708695
C4310578,C0018081
C0038702,C0019655
C4080052,C0004031
C1948374,C0392171
C0014704,C0006142
C0008425,C0005940
C0075007,C0221002
C3501434,C0030446
C0001655|5443,C0015934
C0040613,C1260880
C0540694,C0009443
C0032825,C0872054
C0017642,C0235267
C0717758,C0026709
C0376607,C0020474
C3659310,C0085207
C0051510,C0238298
C0028741,C1306835
C0536495,C0153685
C0083701,C0008370
C0026259,C0346421
C0055152,C1562585
C0017132,C0085580
C3713958,C0019572
C0066928,C0085253
C0031453,C0015503
C0962517,C0035436
C0016277,C1531702
C0242708,C0686068
C0002260,C0854248
C0032901,C0339932
C2606637,C0085697
C0025746,C0029442
C0126120,C0153685
C0020740,C0035078
C0676831,C0011630
C0010648,C0242362
C0002844,C0234925
C0050559,C0032914
C0051607,C0035235
C0207683,C0151723
C0537894,C0019163
C0053881,C0458219
C0042402,C0027831
C4548848,C0019156
C1948374,C2931187
C1254351,C0020651
C0301409,C0010418
C0073096,C0022658
C0030557,C0003950
C2974521,C0553576
C0525227,C0274726
C0055021,C0270425
C0022154,C0342257
C0766108,C0035457
C0663655,C0035335
C0014704,C0030785
C4310440,C0271066
C0253355,C0022548
C0043328,C3854116
C0525678,C4543165
C0025405,C0003492
C1367202,C0009450
C0035527,C0553662
C0042679,C1275317
C1723401,C4708088
