SUBJECT_CUI,OBJECT_CUI
C0376637,C0029104
C0012133,C0275979
C0042105,C0240066
C0209227,C0027498
C0257685,C0153601
C0016365,C0346974
C0007561,C0029076
C0005116,C0553576
C0732165,C0236780
C0007560,C0079744
C0286382,C0002351
C0037556,C0014547
C4278463,C0004364
C0013030,C0242459
C0028356,C4721209
C0032334,C1303258
C0002007,C0595921
C0025644,C0346161
C0068980,C0013390
C3852684,C0008582
C0763530,C0392190
C0008845,C0596170
C0055895,C0281361
C3652978,C0014518
C0036720,C0040262
C0051511,C0000809
C4277781,C0338908
C0060405,C0002453
C0246689,C0376358
C4317155,C0178416
C0009026,C0276075
C0051510,C0156543
C0025381,C0026393
C0038665,C0027927
C0023566,C0155213
C0059623,C0043352
C0388753,C0149523
C0025241,C0010930
C0031444,C0520577
C4224790,C0149871
C0002711,C0022340
C0615823,C0242422
C0040382,C0018790
C0388753,C0037354
C0615823,C0038325
C0085208,C0184567
C0242913,C0271650
C0005064,C1444173
C0031447,C4510691
C0016229,C0153027
C0060504,C0392190
C0090306,C0152486
C4045501,C0018801
C2717174,C0036202
C0054094,C1444173
C1257987,C0033775
C0055152,C0023524
C0039607,C1282500
C0043474,C1827301
C0040193,C0085166
C0059874,C0020437
C0529793,C0036202
C3195420,C0024143
C0537670,C0037199
C0287721,C0027022
C0728747,C0011849
C1873633,C0018022
C0018513,C1278807
C2742587,C0026896
C0006809,C0041466
C1313052,C0004096
C0016360,C0948265
C0030040,C0007129
C3652618,C1531702
C0068788,C0153240
C4305843,C0034013
C0006464,C0039131
C0007537,C0007129
C0282151,C0038034
C1739768,C0021400
C0754659,C1504336
C0216660,C0343730
C2980094,C0271561
C3899947,C0042487
C1570906,C4510691
C0021641|3630,C1278797
C0603972,C0524910
C0025625,C0151482
C0084572,C0342751
C0071324,C0022340
C5139676,C0272325
C1532225,C0751074
C0288672,C0587044
C0009262,C0006181
C0301407,C0037763
C0013092,C0272293
C1959590,C1142536
C0075770,C0013595
C0066700,C0546999
C0077144,C0003950
C0700599,C0020179
C0012291,C0023465
C0254211,C1260917
C0023610,C0152967
C3181682,C0017612
C0253355,C0032308
C1872203,C1112209
C0086728,C0002888
C0042646,C3241937
C0529793,C0276755
C1518041,C0010709
C0062106,C1619734
C0028978,C0085437
C3885068,C0751434
C0674432,C1608973
C0027368,C0042485
C0060501,C0412850
C0525079,C0151874
C0023570,C0012739
C0003620,C0002986
C0016299,C0751495
C0288171,C0025202
C4310256,C0261439
C0298067,C0025874
C0058181,C0268821
C0039832,C0085132
C0026056,C0011268
C0057981,C0543822
C0054670,C0085394
C0813622,C1142536
C4287804,C0153290
C0005308,C0034067
C0526058,C0039621
C0075262,C0020676
C0014987,C0009377
C0526399,C0027765
C2351042,C0162311
C2353951,C0264716
C0031447,C0035305
C0002680,C0917796
C0304604,C0342751
C0055147,C2937222
C0771311,C0582415
C0065870,C0423234
C0031469,C0005940
C0663241,C0031485
C1313616,C0276926
C0085826,C0020683
C0600296,C0014347
C0043031,C0236780
C0054670,C0020502
C4278675,C0011334
C0013015,C0263353
C1533126,C0155862
C0036720,C1142276
C0937846,C2973725
C0025872,C0686068
C2746078,C1704431
C4726765,C0020503
C0020223,C1260899
C0060389,C0151636
C1699926,C1269831
C1435444,C0018213
C0003299,C0030758
C1099677,C0022578
C0304604,C0152965
C0022949,C3698411
C0303029,C0043092
C0006681,C0028754
C1527392,C0020458
C3817397,C0014358
C0027235,C0006287
C4078312,C0021311
C0717670,C0028840
C1441129,C0267919
C3652852,C0019357
C0031444,C0020598
C0772394,C0342634
C0025153,C0162836
C0060580,C0024537
C3652618,C0026987
C0018312,C0349734
C0002615,C0948089
C0762662,C0700502
C0040160,C0035585
C0060277,C2931788
C0073085,C0205944
C0003018,C0027051
C0033493,C0042847
C1455147,C0153196
C0014405,C0423673
C0030956,C0341950
C0676831,C0027708
C0023992,C0041327
C0006055,C0036916
C0754647,C0346976
C0028360,C0339293
C1956497,C0006266
C0030969,C0085682
C3714572,C0158371
C0008287,C0006325
C0025497,C0342985
C0003211,C0149782
C0008161,C0079773
C0085154,C0028326
C0003289,C0009443
C0006979,C0011881
C0066700,C0152515
C0070093,C0024305
C0052940,C0016412
C0058344,C0036992
C0042971,C0024115
C0034261,C0014550
C1142738,C0036916
C3714572,C0040127
C0672663,C0017531
C4724806,C0010481
C0291140,C0563269
C0013084,C0263338
C0140610,C0271429
C0286738,C2363973
C0022251,C0007847
C0058181,C0341106
C0028902,C1444855
C0064636,C0022116
C3832882,C0013502
C0021978,C0025218
C2713008,C0042974
C2349941,C0029442
C0059610,C0002962
C0020404,C0039082
C0054270,C0153467
C0024472,C0085159
C0001443,C0005587
C0013983,C0023052
C0026078,C4302554
C0019453,C0600142
C0038149,C0149516
C0009077,C0276088
C0008286,C0005940
C0011276,C0233794
C0389169,C3874358
C1831828,C0027726
C0069590,C2607914
C0038742,C0008312
C0016327,C0276064
C0014582,C0042974
C1096768,C0585442
C0937851,C0949691
C0244656,C0021364
C0041190,C0268490
C0164815,C0026691
C0018026,C1321756
C1609686,C0028840
C0085542,C0007384
C0748603,C0268124
C0032910,C0582415
C0023791,C0020503
C0024056,C2936781
C1176020,C0238080
C0033215,C0155749
C0138273,C0032749
C0031447,C0153256
C0022059,C0024138
C0017725,C1960925
C0025380,C0036992
C0009279,C0745138
C0065636,C0348898
C0016229,C0342907
C0043355,C0154640
C0085174,C0154841
C0015133,C0011644
C0257685,C1527407
C0526399,C1868889
C2973895,C0395818
C0079594,C0006267
C1531015,C0849907
C2348066,C0030920
C0063322,C0006848
C0005013,C0025637
C0047506,C0235329
C2934193,C0878544
C0059690,C0022972
C0038665,C3203547
C0290883,C1142536
C0014939,C0238217
C3652618,C0031572
C1367202,C0919659
C0008188,C0275550
C0210630,C0007847
C0766326,C0030783
C3467876,C1142276
C0063433,C0152072
C2930764,C0009324
C0595726,C0232940
C4740904,C0221023
C0123163,C0010346
C0015021,C0032064
C0065841,C3163899
C0033602,C0729587
C0937950,C0149725
C0016018,C1960870
C1101838,C0917798
C0074774,C0221013
C1742789,C0029077
C0010654,C3661933
C0039623,C0687148
C0971579,C0025289
C4519740,C0155626
C2826076,C0008677
C0064079,C3874358
C0025242,C0024534
C0001937,C0151744
C0123091,C0022104
C0016229,C0012739
C3652604,C0019061
C0017642,C0342938
C0071808,C0276085
C0034085,C0022876
C0571665,C1828079
C0075504,C0042373
C0001367,C0023895
C0249582,C0027497
C0001927,C0029291
C3709760,C0002831
C0008294,C2937222
C0286819,C1692886
C0041190,C0238298
C2986924,C0008312
C0031962,C0854211
C0541155,C0020456
C0354604,C0013884
C0012384,C1260917
C0031444,C0037317
C0061328,C0009806
C0060237,C0152072
C0771436,C0036220
C0050403,C0271790
C0053882,C0339959
C0541746,C0398623
C0031412,C0025306
C0062068,C0020550
C1872427,C0022876
C0040209,C0154246
C0022059,C0153256
C0004743,C0917796
C0002260,C0342731
C0379200,C0020458
C0010648,C0233523
C0007537,C1275317
C0073992,C0002831
C0033497,C0031069
C0001655|5443,C0021116
C0007537,C1704431
C1161346,C1274228
C4033631,C0398686
C0054015,C0019147
C0014708,C0406326
C0056732,C0238452
C0772501,C0014544
C0053817,C0263283
C0351000,C0588233
C0085154,C0009443
C0007541,C0030446
C0007538,C0014013
C0527038,C0034065
C0045093,C0276725
C0040864,C0027092
C0030895,C0025289
C0057610,C0282488
C0178601,C0001622
C5222004,C0472713
C0724579,C1632842
C0029997,C0022951
C0012319,C0743332
C0249582,C0034735
C1609931,C0020541
C0048470,C0085681
C0033511,C0023443
C2987429,C0041351
C3817397,C0001261
C0246719,C0339170
C0018312,C0024305
C1161346,C0041321
C1960121,C0000821
C0000545,C1290886
C0012010,C0849907
C0068314,C0153633
C1260298,C0040425
C0079856,C1384589
C0059688,C0004030
C0004320,C0006142
C0674428,C0346976
C0030956,C0030305
C0072865,C2981142
C0027679,C0019147
C0034283,C0034902
C0002697,C0152486
C0286651,C0014347
C2604307,C0010930
C1874451,C0024537
C0047625,C0339507
C0074393,C0013604
C0008269,C0030758
C0044410,C0008354
C0028476,C0007102
C0004499,C0035597
C0288165,C0233485
C0075432,C0241961
C1176306,C0276228
C0008777,C0012634
C0008466,C0009319
C0003001,C0024894
C0003968,C2919522
C0939237,C0024449
C0040372,C0033578
C0034665,C0041318
C0057598,C0022578
C0163557,C0021400
C0297635,C0040015
C0733758,C0040560
C2698152,C0042164
C0143993,C0013395
C0048038,C2937222
C0058056,C0010691
C0071649,C0406317
C0003009,C0376175
C0025859,C0241310
C0076080,C0153685
C0074393,C0029134
C0753678,C0456103
C0001046,C0042485
C0016377,C0024530
C0766326,C0343386
C0015980,C0265110
C0085174,C0036992
C2001525,C0035460
C4746084,C0035021
C4317244,C0948441
C4691680,C0268821
C0052585,C1112709
C0015980|3439,C0043167
C0073994,C0751362
C1565750,C0029458
C0014942,C0006060
C0020268,C0035579
C0027360,C0024449
C0014710,C0346993
C0004609,C0000821
C0031957,C0035204
C0078569,C0240066
C0062648,C0021116
C3195420,C2973725
C3818700,C0259799
C0903411,C0149704
C4257011,C0016412
C4080053,C0276085
C0002644,C0035220
C4550368,C0038034
C2697961,C0012739
C0003364,C0007115
C0032950,C0740391
C0066837,C0004626
C3864824,C0263678
C0025387,C0024537
C0010347,C0020630
C0006710,C0520577
C0076808,C0031090
C0008947,C0270327
C0066700,C0043092
C0012125,C0268108
C0028365,C0242429
C0071836,C0034155
C0072828,C0730345
C4080052,C0520676
C0108342,C0010709
C1881172,C1168250
C0526058,C2981142
C0001655|5443,C0858318
C0009074,C0034362
C0281581,C0019158
C2744440,C0241910
C5435024,C0037195
C0164155,C0006434
C0061863,C0023443
C0114873,C0030807
C0033148,C0085695
C0055729,C0002736
C0048808,C0043117
C0937851,C0018213
C0010592,C0524909
C0009137,C0030578
C0595726,C0035235
C0024027,C0014553
C0030092,C0020428
C0015011,C0086651
C0037134,C0042571
C0169964,C0028043
C1373111,C0040252
C2353893,C0085649
C0024808,C0025295
C0002658,C0004771
C3490329,C0002726
C0014563,C0013369
C3179929,C0040127
C1453642,C0034067
C0142971,C0012739
C0006388,C0238217
C0021978,C0003873
C0538927,C0858321
C2349941,C0024530
C1700695,C0519030
C4277781,C0269398
C0068485,C0235238
C0040864,C0018378
C0724614,C0271051
C0020261,C0221765
C0061863,C0271932
C0376160,C0151636
C3659266,C0011615
C0012963,C0003950
C0245561,C0013404
C0026457,C0026918
C0092777,C0019829
C1948374,C0040021
C0013030,C0038463
C0063449,C0013312
C4727763,C1998329
C0072828,C1276801
C0071839,C0026691
C0076092,C0032285
C0002421,C0006277
C0114873,C1140680
C0076456,C1336827
C0020223,C0033774
C1318700,C0234974
C0016374,C0020179
C0013227,C0029442
C0025854,C0000786
C4542171,C4708167
C0028116,C0158266
C4309207,C0026961
C0040879,C0348898
C0077071,C0475811
C0056077,C2937222
C0031448,C0020443
C0055881,C0035335
C0008466,C0085610
C0012201,C0038157
C0608826,C0003467
C0663448,C0020550
C1507354,C0006114
C0301304,C0155626
C0206460,C0277528
C0291772,C0740447
C0030092,C0341823
C2346970,C0263678
C0074281,C0235480
C0813622,C0524910
C0039601,C0855112
C0034414,C0392171
C0010137,C0242362
C0009079,C0020651
C0026056,C0027609
C0615823,C0338396
C4033631,C0004623
C0002335,C0149756
C1321596,C0524662
C0085228,C0456107
C0074493,C0025281
C0069760,C0040425
C0010192,C0242362
C0073379,C0032533
C0027360,C0020461
C4519167,C0028754
C0538927,C0520775
C0770560,C0442867
C0021547,C0007129
C0624744,C1761609
C0052432,C0005716
C3651264,C0010543
C3541367,C1608973
C0018513,C0002986
C2348308,C0037763
C0028157,C0006118
C0379199,C0024138
C4317559,C0017612
C0038317,C0029443
C0027679,C1142536
C0027396,C1562029
C0001655,C0275652
C0028127,C0035078
C0030899,C0030528
C1508750,C1998329
C0055461,C0345468
C0036078,C0152946
C0087161,C0013884
C0534301,C0019080
C0010523,C0687148
C0034417,C0275804
C0052946,C0018621
C1445578,C0030528
C0016610,C0013264
C0042523,C0153216
C4050579,C0271623
C0379135,C0267436
C0012472,C0347176
C3834170,C0033581
C0030557,C0023827
C4043480,C2887096
C0075770,C0026946
C0060203,C0019099
C0907349,C1321756
C0064079,C0018021
C0207683,C0149931
C0072315,C0278701
C0000983,C0023646
C0055015,C0005699
C0003195,C0700053
C0031495,C0035597
C0666743,C0275794
C0037663,C0456103
C0246719,C0345904
C0965390,C0009773
C4547776,C0376175
C0662811,C0746102
C0301409,C0021355
C0036079,C0031946
C0757422,C0010417
C0014912,C2937222
C0031379,C0014549
C0123163,C0277528
C0915142,C0458219
C0038742,C0029453
C0937916,C4076057
C3489682,C0026857
C0728803,C0026691
C0286651,C0032460
C0772089,C0027726
C0076092,C0851578
C0037135,C0080274
C0140575,C0017661
C2000088,C0036271
C0025659,C0393764
C0009968,C0019360
C0525005,C3241937
C0050521,C0700345
C0012341,C0003862
C0007538,C0006840
C0040193,C0012634
C0066677,C0162810
C0041660,C0232940
C0033308,C1510471
C3896940,C0239295
C0907160,C0002726
C0108121,C1282500
C4079805,C0206754
C0025942,C0269285
C0018312,C0010690
C0012582,C0458219
C0041037,C0008526
C0007077,C0043116
C0032911,C0034362
C0025643,C1112209
C0244404,C0085606
C4723629,C0019572
C4078312,C1504336
C2825721,C0011854
C3714572,C0004352
C4082411,C0013238
C0065936,C0021670
C0026056,C0037195
C0031422,C0004610
C0982327,C1761609
C3713057,C0275761
C2717021,C0524910
C1531015,C1274321
C0078811,C0021099
C0009053,C0406317
C0010934,C2215257
C0288171,C0036830
C1171274,C1961099
C0060389,C0151740
C0060825,C0007847
C0002006,C0004610
C0014822,C0346993
C0037533,C0524910
C0913469,C0022568
C0528166,C0272325
C4726765,C0009324
C0298067,C0034886
C0040869,C0022548
C0052759,C0031946
C0257685,C0040156
C0012228,C0152967
C0051696,C0018671
C0035339,C1562585
C0009316,C0025202
C0140575,C4288754
C0055881,C0085610
C0039871,C0028043
C0022245,C0596170
C1619966,C0395818
C0014964,C1960870
C0024476,C0401149
C0877880,C0024894
C0047625,C0343467
C0066685,C0347950
C1505698,C0917801
C3896940,C0020615
C0030032,C0421162
C0936148,C0085580
C0054235,C0343467
C3273827,C0085656
C0120107,C1328504
C0076181,C0339968
C0057606,C0585442
C0732165|6750,C0020428
C0068314,C0003872
C3712232,C0030193
C1171350,C0027609
C1456408,C0020649
C0038745,C1274228
C2698692,C0042109
C0060234,C0333519
C2714681,C1262117
C2827241,C0339959
C0009008,C0277528
C0016375,C0013371
C0002679,C0016167
C0008183,C0019112
C1268551,C0040264
C4720053,C1827301
C0008273,C0577708
C0042210,C0026838
C0025631,C0032768
C4045974,C0238452
C0073601,C0677659
C1579268,C0015230
C3264621,C0043167
C0386393,C0233494
C5848169,C0035460
C0016384,C0702166
C0209368,C0032371
C0031507,C0036421
C0008783,C0036421
C0023972,C0034362
C0027324,C2937225
C0022635,C0271638
C0039771,C0238644
C0009316,C0085096
C4278463,C0206178
C0040219,C0035457
C0907160,C0235950
C0771221,C0572583
C1505698,C1561828
C0027329,C0030758
C4550350,C0277528
C0065832,C0025289
C0038803,C0347176
C0016366,C1306835
C0164674,C0020479
C0164386,C0546999
C0245109,C0152020
C3658706,C0038160
C1518041,C4510691
C4704728,C0041327
C1721339,C0027819
C0030095,C0042029
C3658706,C0018081
C0007036,C1134719
C0537270,C0004352
C0302210,C0039103
C0054120,C0016034
C4301626,C0002874
C0055477,C0039133
C0010976,C0349506
C0030873,C0600142
C4033631,C0686068
C0025859,C0004352
C0028127,C0003872
C3273827,C1961835
C0018927,C2973725
C0059714,C0033893
C0107497,C0585362
C0007541,C2973725
C0000983,C0162311
C0054120,C0042135
C0020316,C0948008
C0025147,C0238425
C1271481,C0020683
C0063433,C0231403
C0013618,C0027849
C0057678,C0039128
C3652632,C1621958
C0218640,C1531702
C0301407,C0008370
C0009316,C0003868
C0771311,C0042875
C0022322,C0042974
C2825682,C0022951
C0252643,C1262117
C0107994,C0233794
C2826076,C0023283
C0011185,C0343337
C0021186,C0278996
C0061851,C0085253
C0008196,C0743332
C0245514,C0022876
C3501434,C0272230
C0001962,C2733598
C0072916,C0013428
C0009002,C0002438
C0057981,C0030568
C3653316,C1278797
C0281581,C0242350
C0031979,C0019247
C2698371,C0013295
C0008269,C0009806
C0003448,C0023885
C0304497,C0271152
C0037766,C5203670
C0066101,C0275959
C2932486,C0206178
C3885063,C0520767
C0003367,C0022573
C0007080,C0008582
C0012291,C0021355
C0014432,C0017168
C4043480,C0042485
C0053882,C0005283
C2607886,C1800706
C0018026,C0008526
C0140591,C0023241
C3885614,C0028242
C2974521,C0007384
C0245514,C0029396
C0060501,C0035235
C0031849,C0013502
C5139717,C0031511
C0071649,C0085159
C0597573,C0850149
C0024730,C0020474
C0244656,C0149725
C0018033,C0272285
C0244713,C0027430
C0063449,C0346976
C0528166,C0029434
C0002333,C0009768
C0282556,C2981142
C0393080,C0042974
C0171302,C0343833
C0003299,C0001263
C4706204,C0013338
C0001641,C0042847
C1570906,C0030759
C0573951,C0342938
C0872913,C0271932
C0795575,C0018378
C2347624,C0349734
C0063077,C0035078
C0077163,C0149922
C0016327,C0013502
C3852938,C0746102
C0724587,C0030920
C3179549,C0026857
C0054249,C0043117
C0037663,C1621958
C0005098,C0271650
C0066624,C0013384
C0058445,C0004031
C0050403,C0038437
C0009214,C0005138
C1134659,C0027927
C1832049,C0520775
C3659310,C0238111
C0017845,C0149911
C0066682,C0751362
C1121849,C0018021
C0008294,C0022876
C0000992,C0019088
C0030817,C0006271
C0025629,C0157749
C1254351,C0276755
C0379149,C0546837
C0008196,C2887088
C0541315,C0001403
C2825721,C0001144
C0120107,C0033038
C2183766,C0234133
C2973895,C0010690
C0037508,C0009186
C0000378,C0036341
C0245561,C0006271
C1302054,C0231403
C0005070,C0016034
C0772501,C0238080
C0058181,C0400877
C0007047,C0012546
C0058895,C0339932
C0071132,C0149948
C3651264,C0020615
C0936139,C0581358
C0041249,C0035086
C0003280,C0276064
C0103049,C0039128
C0007080,C3163805
C0303029,C0028326
C0057981,C0034686
C3852217,C0242429
C0031411,C0003850
C0595726,C0041909
C0527038,C0014358
C4045494,C0011860
C0003280,C0004945
C4746084,C0264714
C0008287,C0342907
C0008174,C0235950
C0039771,C0021167
C0037134,C0520679
C0032601,C0854211
C3712232,C0022735
C0038745,C0020437
C0054015,C0042548
C0165032,C0149948
C0001040,C0019147
C3653122,C2931187
C0039865,C1720538
C2919267,C0153227
C0015506,C2239176
C3490348,C4304383
C3501434,C0013369
C0772056,C0042514
C3490795,C0020621
C0066677,C0013502
C0016860,C0694549
C0140591,C1527336
C0537894,C0019196
C3179535,C1827266
C0013084,C0024530
C0023556,C0153467
C0052761,C0014549
C0066411,C0854215
C0022267,C0233794
C1449704,C0153289
C0028351,C0042345
C0023413,C1510471
C0072980,C0343886
C1882065,C0085631
C0058379,C0264490
C0242912,C0730345
C0082607,C0342751
C0050066,C1261469
C0019453,C0751964
C0031990,C0079773
C0301409,C0010068
C0038425,C0275793
C0718050,C0206525
C0025042,C0917796
C0293359,C0040034
C0028157,C0022577
C0164155,C0005587
C0120726,C0038395
C0012522,C0002792
C0007036,C1561643
C0060825,C5203670
C0057992,C0021361
C1876226,C0002066
C0663241,C0155877
C1832049,C0152068
C0040263,C0026847
C0058895,C0153246
C0023566,C0349790
C0143993,C0338437
C0035339,C0154731
C0770560,C0034886
C1318700,C0019202
C0178601,C0037383
C0750848,C0040264
C0025219,C1561828
C4079582,C0152973
C0006405,C0339932
C0037098,C0036508
C3899947,C0034186
C0025497,C0027708
C0005041,C0155749
C0904505,C0085437
C0143993,C0242488
C0754647,C0276064
C0030040,C0149925
C0075770,C0233494
C0007716,C0023817
C0012145,C0035854
C0074391,C5192106
C0043481,C1384606
C0360714,C0019357
C2744960,C0151740
C1330622,C0729524
C0050393,C0016412
C1997549,C0239295
C1722685,C0032994
C3886460,C0008325
C0054672,C0011974
C0052772,C0085656
C0056562,C0027145
C0014432,C0473527
C0028053,C1134719
C0071105,C0008354
C0529351,C0006271
C0002641,C0009770
C0040610,C0037769
C4043480,C0581358
C1691209,C4275067
C0031469,C1563054
C0051511,C0022735
C0733796,C4040491
C0065879,C2711653
C0028094,C0341697
C0006699,C2316460
C0013162,C0233494
C0116074,C0009443
C0163557,C0086227
C0003211,C0158996
C0002412,C0040038
C0042210,C1272826
C2001525,C0020474
C1723401,C0235267
C0060203,C0206062
C0038803,C0009770
C0042665,C0027819
C0065870,C0264115
C0300205,C0032797
C0386393,C0267919
C0244404,C0457949
C0035629,C0043352
C0071836,C1504336
C0053071,C0581377
C0037111,C4275067
C0015137,C0730274
C0060194,C2349530
C0076891,C0023895
C0071143,C0393772
C4310440,C0276755
C0753287,C0231528
C0753287,C1274355
C0065865,C4076057
C0018026,C0854211
C0002502,C0730285
C0966500,C0243002
C0595267,C0085413
C0753183,C0349636
C3709760,C0158266
C1099677,C0032302
C0173083,C1739363
C4519232,C0398775
C2930762,C0001126
C0301375,C0153027
C0003364,C2937225
C0072315,C0153633
C2987716,C0751122
C0377336,C0040038
C0537270,C0206504
C0006050,C0558595
C0123047,C1384606
C0245194,C0011882
C0013015,C0036421
C0012145,C0276688
C1999375,C1303258
C0055896,C0008679
C0032952,C0014544
C0028978,C0023895
C0041056,C0043208
C0245109,C0029458
C1832027,C4040491
C0011892,C0022081
C4043101,C0041364
C0671970,C0751074
C0393022,C0600142
C0146011,C0152030
C0599685,C0031511
C0700546,C0271066
C0039925,C0040558
C0145106,C0271561
C0011824,C0010666
C0082607,C2919522
C0062092,C0019202
C0015506,C0263678
C0874161,C3163805
C3273719,C0015230
C3264621,C0027927
C0164674,C0234978
C0080356,C0036262
C0526058,C0024198
C3848532,C0035235
C0040869,C0023290
C0069590,C4708088
C3490795,C0153252
C0010467,C0275652
C1696547,C0022876
C0071808,C0854215
C0002607,C0276587
C0083701,C0031069
